cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
303,bile,https://pubchem.ncbi.nlm.nih.gov/compound/303,16,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,Diarrhoea; Gastrooesophageal reflux disease; Gastrointestinal disorder; Jaundice; Nausea; Nervous system disorder; Neuropathy peripheral; Pruritus; Skin disorder; Skin lesion; Malaise; Discomfort; Hepatobiliary disease; Transaminases increased; Feeling abnormal; Ill-defined disorder
305,choline,https://pubchem.ncbi.nlm.nih.gov/compound/305,1,C[N+](C)(C)CCO,Injection site reaction
311,citric,https://pubchem.ncbi.nlm.nih.gov/compound/311,24,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Asthenia; Confusional state; Diarrhoea; Dysarthria; Hyperkalaemia; Hypocalcaemia; Hypotension; Liver disorder; Nausea; Paraesthesia; Poisoning; Vomiting; Chills; Apathy; Abdominal discomfort; Abdominal pain upper; Flat affect; Electrocardiogram ST segment; Electrocardiogram QRS complex; Electrocardiogram abnormal; Citrate toxicity; Feeling abnormal; Gastrointestinal tract irritation; Blood calcium decreased
312,chloride,https://pubchem.ncbi.nlm.nih.gov/compound/312,21,[Cl-],Abscess; Infection; Dermatitis; Diarrhoea; Rash; Extravasation; Body temperature increased; Flatulence; Gastrointestinal haemorrhage; Hyperkalaemia; Hyponatraemia; Nausea; Necrosis; Phlebitis; Ulcer; Venous thrombosis; Vomiting; Abdominal discomfort; Tenderness; Fluid overload; Gastrointestinal ulcer haemorrhage
338,salicylate,https://pubchem.ncbi.nlm.nih.gov/compound/338,39,C1=CC=C(C(=C1)C(=O)O)O,Asthma; Confusional state; Constipation; Deafness; Dermatitis; Diarrhoea; Dizziness; Duodenal ulcer; Dysgeusia; Dyspepsia; Ecchymosis; Oedema; Epistaxis; Erythema multiforme; Oesophagitis; Rash; Hallucination; Headache; Hepatitis; Lethargy; Nausea; Pain; Pruritus; Gastric ulcer; Tinnitus; Erythema; Urticaria; Vomiting; Weight increased; Burning sensation; Decreased appetite; Abdominal discomfort; Abdominal pain upper; Skin exfoliation; Skin papilloma; Occult blood positive; Hearing impaired; Feeling abnormal; Somnolence
401,D-cycloserine,https://pubchem.ncbi.nlm.nih.gov/compound/401,23,C1C(C(=O)NO1)N,Aggression; Coma; Confusional state; Dermatitis; Drug hypersensitivity; Dysarthria; Rash; Headache; Cardiac failure congestive; Hypersensitivity; Osteoarthritis; Paresis; Paraesthesia; Psychotic disorder; Convulsion; Tremor; Vertigo; Hyperreflexia; Disorientation; Clonic convulsion; Neurological symptom; Feeling abnormal; Somnolence
444,bupropion,https://pubchem.ncbi.nlm.nih.gov/compound/444,468,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,"Abdominal distension; Abdominal pain; Aggression; Alopecia; Amblyopia; Amenorrhoea; Amnesia; Anaphylactic shock; Anaemia; Anger; Angioedema; Anxiety; Aphasia; Arrhythmia; Arthralgia; Arthritis; Asthenia; Asthma; Ataxia; Back injury; Back pain; Mental disorder; Bipolar disorder; Concussion; Breast cancer; Breast disorder; Bronchospasm; Bronchitis; Bruxism; Bursitis; Basal cell carcinoma; Cardiovascular disorder; Carpal tunnel syndrome; Neck pain; Chest pain; Pleuritic pain; Colitis; Coma; Infection; Confusional state; Conjunctivitis; Connective tissue disorder; Constipation; Contusion; Cough; Cystitis; Cyst; Deafness; Libido decreased; Dysphagia; Dehydration; Delirium; Delusion; Dental caries; Depersonalisation; Dermatitis; Dermatitis exfoliative; Dermatitis atopic; Diarrhoea; Diplopia; Dizziness; Drug abuse; Drug hypersensitivity; Dysarthria; Dysgeusia; Dyskinesia; Dysmenorrhoea; Dyspepsia; Dyspnoea; Dysuria; Ear pain; Ecchymosis; Eczema; Oedema; Enuresis; Epicondylitis; Epistaxis; Eructation; Erythema multiforme; Oesophagitis; Rash; Excoriation; Extrapyramidal disorder; Eye disorder; Fatigue; Female sexual arousal disorder; Body temperature increased; Flank pain; Flatulence; Vitreous floaters; Flushing; Cardiac flutter; Localised infection; Folliculitis; Food allergy; Food poisoning; Gastritis; Gastroenteritis; Gastrooesophageal reflux disease; Gastrointestinal disorder; Gastrointestinal haemorrhage; Gingival bleeding; Gingivitis; Angle closure glaucoma; Glossitis; Glycosuria; Gynaecomastia; Breath odour; Hallucination; Seasonal allergy; Headache; Cardiac disorder; Haemorrhage; Hepatitis; Hepatitis C; Inguinal hernia; Herpes zoster; Herpes virus infection; Hirsutism; Hordeolum; Hostility; Hunger; Hypercholesterolaemia; Hyperaesthesia; Hyperglycaemia; Hyperhidrosis; Hypersensitivity; Type IV hypersensitivity reaction; Hypertension; Hyperventilation; Hypoaesthesia; Hypoglycaemia; Hypotension; Orthostatic hypotension; Hypotrichosis; Immune system disorder; Inappropriate antidiuretic hormone secretion; Libido increased; Influenza; Intestinal perforation; Irritability; Jaundice; Laryngitis; Lethargy; Leukocytosis; Leukopenia; Mediastinal disorder; Menopause; Menstrual disorder; Metrorrhagia; Motion sickness; Hypertonia; Hypotonia; Muscle rigidity; Musculoskeletal disorder; Musculoskeletal pain; Fungal infection; Mydriasis; Myocardial infarction; Myoclonus; Nasal congestion; Nasopharyngitis; Nausea; Neoplasm; Nervous system disorder; Nervousness; Neuralgia; Night sweats; Nightmare; Nocturia; Orgasm abnormal; Osteoarthritis; Osteoporosis; Ovarian cyst; Ovarian disorder; Pain; Pain in extremity; Pallor; Palpitations; Pancreatitis; Pancytopenia; Panic reaction; Sinus disorder; Paraesthesia; Pelvic infection; Neuropathy peripheral; Pharyngitis; Phlebitis; Pneumonia; Polyp; Polyuria; Pregnancy; Premenstrual syndrome; Prostatic disorder; Prurigo; Pruritus; Tension headache; Psychotic disorder; Pulmonary embolism; Hyperacusis; Respiratory tract infection; Rhabdomyolysis; Rhinitis; Salpingitis; Sciatica; Sebaceous gland disorder; Convulsion; Pharyngitis streptococcal; Serum sickness; Shock; Salivary hypersecretion; Sinus headache; Sinusitis; Skin disorder; Sneezing; Snoring; Soft tissue injury; Somnambulism; Muscle spasms; Stevens-Johnson syndrome; Gastric ulcer; Stomatitis; Stress; Cerebrovascular accident; Suicide attempt; Sunburn; Syncope; Tachycardia; Supraventricular tachycardia; Tendonitis; Testicular pain; Thirst; Thrombocytopenia; Tinea pedis; Tinnitus; Tongue disorder; Tonsillitis; Tooth disorder; Toothache; Tremor; Trichotillomania; Loss of consciousness; Upper respiratory tract infection; Urethral disorder; Pollakiuria; Urinary incontinence; Urinary tract infection; Micturition disorder; Urinary tract disorder; Urticaria; Vaginal inflammation; Angiopathy; Vertigo; Vomiting; Weight increased; Weight decreased; Wheezing; Wound infection; Laceration; Dry mouth; Yawning; Muscle strain; Urinary retention; Vaginitis bacterial; Chills; Micturition urgency; Akinesia; Agitation; Apathy; Mood swings; Photophobia; Oedema peripheral; Depressive symptom; Hypokinesia; Hepatic function abnormal; Panic attack; Mouth ulceration; Migraine; Altered state of consciousness; Application site reaction; Atrioventricular block complete; Swelling face; Tongue oedema; Electroencephalogram abnormal; Impaired healing; Hyperchlorhydria; Hepatocellular injury; Muscular weakness; Eye pain; Urethral pain; Dry skin; Tendon disorder; Duodenal ulcer haemorrhage; Sensory disturbance; Sinus congestion; Skin irritation; Joint swelling; Drug withdrawal syndrome; Lacrimation increased; Viral diarrhoea; Menstruation irregular; Facial bones fracture; Liver injury; Nerve injury; Joint stiffness; Malnutrition; Photosensitivity reaction; Oral pain; Malaise; Myalgia; Muscle twitching; Nasal dryness; Cold sweat; Increased appetite; Decreased appetite; Abdominal discomfort; Abdominal pain upper; Abdominal pain lower; Bladder pain; Disorientation; Disturbance in attention; Flat affect; Affect lability; Dysphoria; Feeling of despair; Tension; Bradykinesia; Thinking abnormal; Perseveration; Derealisation; Hallucination, auditory; Memory impairment; Painful erection; Discomfort; Abnormal dreams; Intraocular pressure increased; Rash erythematous; Skin odour abnormal; Muscle contractions involuntary; Euphoric mood; Hepatotoxicity; Chest discomfort; Lacrimation decreased; Ejaculation disorder; Hepatic enzyme increased; Pain in jaw; Swollen tongue; Menopausal symptoms; Heart rate irregular; Circumoral oedema; Genital rash; Gingival pain; Frequent bowel movements; Nipple pain; Prostate infection; Dermal cyst; Hypomania; Pulmonary congestion; Erectile dysfunction; Parkinsonism; Breast tenderness; Vocal cord disorder; Mouth injury; Nerve compression; Peripheral coldness; Painful ejaculation; Dry eye; Mania; Viral upper respiratory tract infection; Extrasystoles; Vision blurred; Depressed mood; Akathisia; Initial insomnia; Middle insomnia; Cystitis noninfective; Vaginal infection; Joint injury; Rash maculo-papular; Increased tendency to bruise; Suicidal ideation; Hyperkinesia; Defaecation urgency; Ligament sprain; Wrist fracture; Energy increased; Hair colour changes; Pruritus generalised; Dyslexia; Musculoskeletal chest pain; Lymphadenopathy; Conjunctivitis infective; Blood pressure increased; Haemoglobin; Tooth abscess; Vulvovaginal discomfort; Coordination abnormal; Paraesthesia oral; Hypoaesthesia oral; Influenza like illness; Self-injurious ideation; Terminal insomnia; Face oedema; Feeling jittery; Depressed level of consciousness; Laryngeal pain; Sexual dysfunction; Lip dry; Renal pain; Gastritis viral; Sensation of heaviness; Breast calcifications; Hot flush; Tardive dyskinesia; Gastrointestinal pain; Ear infection; Throat irritation; Acne; Limb injury; Sleep disorder; Completed suicide; Animal scratch; Bipolar I disorder; Arthropod bite; Feelings of worthlessness; Social avoidant behaviour; Disturbance in sexual arousal; Rubber sensitivity; Tooth infection; Injection site joint pain; Muscle tightness; Hypertonic bladder; Hypersomnia; Insomnia; Acute coronary syndrome; Respiratory tract congestion; Musculoskeletal stiffness; Musculoskeletal discomfort; Neurological examination abnormal; Muscle relaxant therapy; Vasodilation procedure; Infrequent bowel movements; Urine output increased; Gastric pH decreased; Rhinorrhoea; Respiration abnormal; Poor quality sleep; Epigastric discomfort; Mental disability; Rhinitis seasonal; Increased upper airway secretion; Infestation; Dyspareunia; Hearing impaired; Feeling abnormal; Paranoia; Parosmia; Lower limb fracture; Vulvovaginal mycotic infection; Procedural pain; Ill-defined disorder; Breast enlargement; Testicular swelling; Somnolence; Feeling hot; Vaginal haemorrhage; Injury; Visual impairment"
450,estradiol,https://pubchem.ncbi.nlm.nih.gov/compound/450,377,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,Abdominal distension; Abdominal pain; Congenital anomaly; Alopecia; Amenorrhoea; Amnesia; Anaphylactic shock; Angioedema; Anxiety; Aphasia; Arthralgia; Arthritis; Asthenia; Asthma; Back pain; Bacterial infection; Mental disorder; Blepharitis; Coagulopathy; Bone disorder; Breast cancer; Breast disorder; Breast swelling; Bronchospasm; Bronchitis; Neoplasm malignant; Candida infection; Basal cell carcinoma; Cardiovascular disorder; Carpal tunnel syndrome; Transient ischaemic attack; Cerebrovascular disorder; Cervical polyp; Neck pain; Uterine cervical erosion; Chest pain; Cholecystitis; Cholelithiasis; Chorea; Infection; Confusional state; Conjunctivitis; Connective tissue disorder; Constipation; Contusion; Coronary artery thrombosis; Cough; Cystitis; Cyst; Deafness; Libido decreased; Dysphagia; Depression; Dermatitis; Dermatitis contact; Diarrhoea; Diverticulitis; Dizziness; Dysarthria; Dysgeusia; Dyskinesia; Dysmenorrhoea; Dyspepsia; Dyspnoea; Ear disorder; Ear pain; Eczema; Oedema; Embolism; Endocrine disorder; Endometrial hyperplasia; Endometriosis; Endophthalmitis; Epilepsy; Epistaxis; Erythema multiforme; Erythema nodosum; Rash; Eye disorder; Eye infection; Fatigue; Foetal disorder; Body temperature increased; Fibrocystic breast disease; Flatulence; Flushing; Gallbladder disorder; Gastritis; Gastroenteritis; Gastrooesophageal reflux disease; Gastrointestinal disorder; Goitre; Gynaecomastia; Headache; Cardiac disorder; Haemangioma; Haematoma; Haematuria; Hemiparesis; Haemoptysis; Haemorrhage; Haemorrhoids; Hepatitis; Hereditary angioedema; Herpes simplex; Herpes zoster; Hirsutism; Hypercalcaemia; Hyperaesthesia; Hyperglycaemia; Hyperhidrosis; Hypernatraemia; Hypersensitivity; Hypertension; Hypoaesthesia; Hypocalcaemia; Immune system disorder; Incontinence; Libido increased; Inflammation; Influenza; Intestinal obstruction; Irritability; Jaundice; Jaundice cholestatic; Arthropathy; Laryngitis; Lethargy; Hepatic neoplasm; Breast mass; Breast pain; Mediastinal disorder; Chloasma; Meningioma; Menorrhagia; Menstrual disorder; Metrorrhagia; Hypertonia; Musculoskeletal pain; Fungal infection; Myocardial infarction; Myoclonus; Nail disorder; Nasal congestion; Nasopharyngitis; Nausea; Neoplasm; Nervous system disorder; Nervousness; Neuritis; Night sweats; Optic neuritis; Osteoarthritis; Otitis media; Ovarian cyst; Pain; Pain in extremity; Palpitations; Pancreatitis; Paraesthesia; Pelvic pain; Neuropathy peripheral; Pharyngitis; Phlebitis; Pneumonia; Polyp; Polyuria; Porphyrin metabolism disorder; Prurigo; Pruritus; Anal pruritus; Pruritus genital; Tension headache; Pulmonary embolism; Purpura; Respiratory tract infection; Retinal vein occlusion; Rhinitis; Shock; Sinus headache; Sinusitis; Skin disorder; Skin ulcer; Muscle spasms; Cerebrovascular accident; Sunburn; Swelling; Syncope; Tachycardia; Thrombophlebitis; Thrombosis; Tinnitus; Tooth disorder; Toothache; Tremor; Ulcer; Loss of consciousness; Erythema; Upper respiratory tract infection; Urethral disorder; Pollakiuria; Urinary incontinence; Urinary tract infection; Urinary tract disorder; Urticaria; Uterine leiomyoma; Uterine haemorrhage; Vaginal disorder; Vaginal inflammation; Varicose vein; Angiopathy; Vertigo; Viral infection; Vomiting; Vulval disorder; Vulvovaginitis; Weight increased; Weight decreased; Dry mouth; Muscle strain; Chills; Agitation; Mood swings; Oedema peripheral; Breast engorgement; Hepatic function abnormal; Breast discharge; Deep vein thrombosis; Migraine; Application site reaction; Oedema genital; Endometrial disorder; Ventricular extrasystoles; Glucose tolerance decreased; Skin hypertrophy; Myocardial ischaemia; Liver function test abnormal; Bone pain; Alanine aminotransferase increased; Skin discolouration; Dry skin; Uterine enlargement; Withdrawal bleed; Sinus congestion; Uterine cancer; Benign vaginal neoplasm; Ocular hyperaemia; Menstruation irregular; Eyelid oedema; Malnutrition; Photosensitivity reaction; Reproductive tract disorder; Contact lens intolerance; Vaginal discharge; Malaise; Myalgia; Increased appetite; Decreased appetite; Abdominal discomfort; Abdominal pain upper; Abdominal pain lower; Bladder pain; Emotional disorder; Affect lability; Tension; Discomfort; Tenderness; Rash erythematous; Muscle contractions involuntary; Dry throat; Eye irritation; Breast oedema; Galactorrhoea; Chest discomfort; Menopausal symptoms; Heart rate irregular; Skin exfoliation; Nipple pain; Perineal pain; Pain of skin; Weight fluctuation; Breast tenderness; Breast malformation; Hepatobiliary disease; Hepatitis acute; Fluid retention; Ectropion of cervix; Glucose tolerance impaired; Sensory loss; Dry eye; Papule; Malignant mesenchymoma; Embolism venous; Anaphylactoid reaction; Genital candidiasis; Cystitis noninfective; Vaginal infection; Increased tendency to bruise; Developmental delay; Ligament sprain; Blindness; Pruritus generalised; Endometrial cancer; Lymphadenopathy; Blood pressure increased; Dementia; Rash generalised; Haemoglobin; Tooth abscess; Vulvovaginal discomfort; Vulvovaginal pain; Application site irritation; Application site rash; Influenza like illness; Drug effect decreased; Pre-existing disease; Carbohydrate tolerance decreased; Face oedema; Pelvic venous thrombosis; Laryngeal pain; Blood pressure fluctuation; Pigmentation disorder; Cervical discharge; Bradyphrenia; Vaginal ulceration; Uterine pain; Gait disturbance; Mass; Family stress; Hot flush; Toxic shock syndrome; Drug interaction; Gastrointestinal pain; Ear infection; Vulvovaginal candidiasis; Acne; Generalised erythema; Drug ineffective; Blood alkaline phosphatase increased; Blood oestrogen increased; Porphyria non-acute; Arthropod bite; Local swelling; Application site erythema; Disturbance in sexual arousal; Vascular pain; Breast discomfort; Insomnia; Retinal vascular thrombosis; Pleural infection; Acute coronary syndrome; Musculoskeletal stiffness; Musculoskeletal discomfort; Vulvovaginal pruritus; Medical device complication; Ovarian cancer; Vasodilation procedure; Urine output increased; Nuchal rigidity; Vascular purpura; Infestation; Hearing impaired; Feeling abnormal; Breast neoplasm; Thrombophlebitis superficial; Vulvovaginal mycotic infection; Vaginismus; Ill-defined disorder; Breast enlargement; Anorectal discomfort; Abnormal withdrawal bleeding; Somnolence; Vaginal haemorrhage; Loss of libido; Toxicity to various agents; Injury; Visual impairment
453,mannitol,https://pubchem.ncbi.nlm.nih.gov/compound/453,125,C(C(C(C(C(CO)O)O)O)O)O,Acidosis; Angina pectoris; Arthralgia; Asthenia; Back pain; Mental disorder; Bronchospasm; Bronchitis; Bronchopneumonia; Candida infection; Oral candidiasis; Chest pain; Infection; Connective tissue disorder; Cough; Dehydration; Dermatitis; Diabetes mellitus; Diarrhoea; Dizziness; Dyspnoea; Ear pain; Oedema; Eructation; Rash; Extravasation; Fatigue; Body temperature increased; Flatulence; Gastrooesophageal reflux disease; Gastrointestinal disorder; Glossodynia; Headache; Cardiac failure; Cardiac failure congestive; Haemoptysis; Hypersensitivity; Hypertension; Hyperventilation; Hyponatraemia; Hypotension; Lung disorder; Mediastinal disorder; Musculoskeletal pain; Nasopharyngitis; Nausea; Nephrotic syndrome; Nervous system disorder; Nervousness; Pain; Pain in extremity; Pharyngitis; Phlebitis; Polyuria; Prurigo; Pruritus; Pulmonary oedema; Renal failure; Rhinitis; Convulsion; Skin disorder; Staphylococcal infection; Stomatitis; Tachycardia; Thirst; Thrombophlebitis; Upper respiratory tract infection; Urethral disorder; Urinary incontinence; Urinary tract disorder; Urticaria; Venous thrombosis; Vertigo; Vomiting; Wheezing; Urinary retention; Chills; Skin necrosis; Joint stiffness; Malnutrition; Odynophagia; Malaise; Cold sweat; Decreased appetite; Abdominal pain upper; Retching; Discomfort; Respiratory depression; Chest discomfort; Condition aggravated; Skin exfoliation; Productive cough; Pulmonary congestion; Hypoxia; Electrolyte imbalance; Vision blurred; Initial insomnia; Musculoskeletal chest pain; Forced expiratory volume decreased; Influenza like illness; Fluid overload; Hypovolaemia; Feeling jittery; Laryngeal pain; Morbid thoughts; Obstructive airways disorder; Throat irritation; Acne; Blood alkaline phosphatase increased; Bacterial disease carrier; Sputum discoloured; Pulmonary function test decreased; Lung infection; Hernia pain; Respiratory tract congestion; Musculoskeletal discomfort; Fungal test positive; Rhinorrhoea; Infestation; Feeling abnormal; Dysphonia; Post-tussive vomiting; Ill-defined disorder; Oropharyngeal discomfort; Oropharyngeal pain
564,EACA,https://pubchem.ncbi.nlm.nih.gov/compound/564,53,C(CCC(=O)O)CCN,Abdominal pain; Agranulocytosis; Anaphylactic shock; Coagulopathy; Confusional state; Delirium; Dermatitis; Diarrhoea; Dizziness; Dyspnoea; Oedema; Rash; Hallucination; Headache; Hypersensitivity; Hypotension; Leukopenia; Myopathy; Myositis; Nasal congestion; Nausea; Necrosis; Pain; Pruritus; Pulmonary embolism; Renal failure; Rhabdomyolysis; Convulsion; Shock; Cerebrovascular accident; Syncope; Thrombocytopenia; Thrombosis; Tinnitus; Loss of consciousness; Vomiting; Blood urea increased; Injection site reaction; Intracranial pressure increased; Muscular weakness; Lacrimation increased; Malaise; Myalgia; Discomfort; Peripheral ischaemia; Anaphylactoid reaction; Bradycardia; Gastrointestinal pain; Blood creatine phosphokinase increased; Local reaction; Musculoskeletal discomfort; Feeling abnormal; Ill-defined disorder
581,N-acetylcysteine,https://pubchem.ncbi.nlm.nih.gov/compound/581,56,CC(=O)NC(CS)C(=O)O,Anaphylactic shock; Angioedema; Asthma; Bronchospasm; Cough; Dermatitis; Dizziness; Dyspepsia; Dyspnoea; Ear pain; Oedema; Palmar erythema; Rash; Body temperature increased; Flushing; Gastrointestinal disorder; Cardiac disorder; Haemoptysis; Hyperhidrosis; Hypersensitivity; Hypotension; Immune system disorder; Mediastinal disorder; Nasopharyngitis; Nausea; Pharyngitis; Pruritus; Rhonchi; Shock; Skin disorder; Stomatitis; Stridor; Syncope; Tachycardia; Loss of consciousness; Erythema; Urticaria; Angiopathy; Vomiting; Wheezing; Eye pain; Cold sweat; Dysphoria; Thinking abnormal; Chest discomfort; Throat tightness; Anaphylactoid reaction; Sticky skin; Respiratory distress; Face oedema; Gait disturbance; Rhinorrhoea; Mental disability; Sensitisation; Somnolence; Feeling hot
596,cytarabine,https://pubchem.ncbi.nlm.nih.gov/compound/596,206,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,Abdominal pain; Alopecia; Amnesia; Anaphylactic shock; Anaemia; Anaemia megaloblastic; Anxiety; Arachnoiditis; Arthralgia; Asthenia; Back pain; Mental disorder; Cellulitis; Cerebellar syndrome; Neck pain; Chest pain; Cognitive disorder; Coma; Infection; Confusional state; Conjunctivitis; Connective tissue disorder; Constipation; Contusion; Cough; Cyst; Deafness; Dysphagia; Dehydration; Depression; Dermatitis; Diarrhoea; Dizziness; Dyspnoea; Oedema; Oesophagitis; Rash; Extravasation; Eye disorder; Fatigue; Body temperature increased; Ephelides; Gastrointestinal disorder; Gastrointestinal haemorrhage; Guillain-Barre syndrome; Headache; Cardiac disorder; Cardiomegaly; Blood disorder; Hemiplegia; Haemorrhage; Haemorrhoids; Hydrocephalus; Hyperbilirubinaemia; Hyperglycaemia; Hyperhidrosis; Hypersensitivity; Hypertension; Hypoaesthesia; Hypocalcaemia; Hypokalaemia; Hyponatraemia; Hypotension; Immune system disorder; Immunology test; Incontinence; Inflammation; Jaundice; Keratitis; Renal failure acute; Lethargy; Leukopenia; Liver abscess; Mediastinal disorder; Meningism; Meningitis; Nausea; Nervous system disorder; Neuritis; Neutropenia; Pain; Pain in extremity; Pancreatitis; Pancytopenia; Paraplegia; Paraesthesia; Pericarditis; Neuropathy peripheral; Peritonitis; Pneumonia; Polyp; Pruritus; Psychotic disorder; Pulmonary oedema; Reflexes abnormal; Acute respiratory distress syndrome; Rhabdomyolysis; Convulsion; Solar lentigo; Shock; Skin disorder; Skin ulcer; Spinal cord disorder; Syncope; Tachycardia; Thrombocytopenia; Thrombophlebitis; Tremor; Tumour lysis syndrome; Ulcer; Loss of consciousness; Ureteric obstruction; Urethral disorder; Urinary incontinence; Urinary tract infection; Urinary tract disorder; Urticaria; Angiopathy; Vomiting; Weight increased; Diffuse large B-cell lymphoma; Urinary retention; Monoplegia; Agitation; Photophobia; Oedema peripheral; Hepatic function abnormal; Altered state of consciousness; Cranial nerve paralysis; Peripheral sensory neuropathy; Amylase increased; Injection site reaction; Hepatocellular injury; Muscular weakness; Bone pain; Eye pain; Oesophageal ulcer; Lacrimation increased; Liver injury; Malnutrition; Interstitial lung disease; Diplegia; Paraparesis; Malaise; Myalgia; Tachypnoea; Decreased appetite; Memory impairment; Discomfort; Neurological symptom; Neurotoxicity; Blood uric acid increased; Skin exfoliation; Anal inflammation; Personality change; Hypoxia; Disease progression; Sepsis; Hepatobiliary disease; Leukoencephalopathy; Sensory loss; Blood bilirubin increased; Mucosal inflammation; Capillary leak syndrome; Vision blurred; Platelet count decreased; Cauda equina syndrome; Sensation of foreign body; Rash maculo-papular; Transaminases increased; Blindness; Respiratory distress; Haemoglobin; Lipase increased; Gait disturbance; Cardio-respiratory arrest; Gastrointestinal pain; Hyperuricaemia; Febrile neutropenia; Allergic oedema; Gastrointestinal necrosis; Cardiotoxicity; Cardiomyopathy; Insomnia; Pulmonary toxicity; Venoocclusive disease; Musculoskeletal stiffness; Musculoskeletal discomfort; Necrotising colitis; Pneumatosis intestinalis; Ileus; Ocular toxicity; Urine output; Vasculitis necrotising; Nuchal rigidity; Infestation; Hearing impaired; Feeling abnormal; Cytarabine syndrome; Ill-defined disorder; Traumatic liver injury; Oropharyngeal discomfort; Oropharyngeal pain; Somnolence; Non-cardiogenic pulmonary oedema; Visual impairment
598,mesna,https://pubchem.ncbi.nlm.nih.gov/compound/598,77,C(CS(=O)(=O)O)S,Abdominal pain; Agranulocytosis; Alopecia; Anaemia; Anxiety; Arrhythmia; Arthralgia; Asthenia; Back pain; Chest pain; Pleuritic pain; Confusional state; Conjunctivitis; Constipation; Cough; Dehydration; Dermatitis; Diarrhoea; Dizziness; Dysgeusia; Dyspepsia; Dyspnoea; Dysuria; Oedema; Rash; Extravasation; Fatigue; Body temperature increased; Flatulence; Flushing; Headache; Haematuria; Haemoptysis; Hepatitis; Hyperaesthesia; Hyperhidrosis; Hypersensitivity; Hypertension; Hypokalaemia; Hypotension; Leukopenia; Nasal congestion; Nausea; Pain; Pain in extremity; Pallor; Paraesthesia; Pharyngitis; Pneumonia; Rhinitis; Convulsion; Tachycardia; Thrombocytopenia; Erythema; Vomiting; Dry mouth; Chills; Photophobia; Oedema peripheral; Injection site reaction; Malaise; Myalgia; Tachypnoea; Decreased appetite; Abdominal pain upper; Discomfort; Platelet count decreased; Lymphadenopathy; Electrocardiogram ST segment elevation; Influenza like illness; Face oedema; Gastrointestinal pain; Insomnia; Musculoskeletal discomfort; Feeling abnormal; Ill-defined disorder; Somnolence
612,lactate,https://pubchem.ncbi.nlm.nih.gov/compound/612,11,CC(C(=O)O)O,Dermatitis; Eczema; Rash; Ichthyosis; Pain; Petechiae; Skin disorder; Erythema; Skin hyperpigmentation; Skin exfoliation; Ichthyosis acquired
679,DMSO,https://pubchem.ncbi.nlm.nih.gov/compound/679,2,CS(=O)C,Discomfort; Chemical cystitis
681,dopamine,https://pubchem.ncbi.nlm.nih.gov/compound/681,21,C1=CC(=C(C=C1CCN)O)O,Angina pectoris; Anxiety; Atrial fibrillation; Cyanosis; Dyspnoea; Extravasation; Gangrene; Headache; Hypertension; Menorrhagia; Nausea; Necrosis; Palpitations; Piloerection; Tachycardia; Vomiting; Ventricular arrhythmia; Azotaemia; Extrasystoles; Bradycardia; Electrocardiogram QRS complex
698,estrone,https://pubchem.ncbi.nlm.nih.gov/compound/698,65,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,Abdominal distension; Abdominal pain; Anaphylactic shock; Angioedema; Arthralgia; Asthma; Breast cancer; Chorea; Depression; Dermatitis; Dizziness; Dysmenorrhoea; Oedema; Endometrial hyperplasia; Epilepsy; Erythema multiforme; Erythema nodosum; Rash; Fibrocystic breast disease; Flatulence; Gallbladder disorder; Headache; Haemangioma; Hirsutism; Hypocalcaemia; Irritability; Jaundice cholestatic; Chloasma; Metrorrhagia; Myocardial infarction; Nausea; Nervousness; Pain; Pancreatitis; Porphyrin metabolism disorder; Pruritus; Pulmonary embolism; Purpura; Muscle spasms; Cerebrovascular accident; Thrombophlebitis; Urticaria; Uterine leiomyoma; Vaginal inflammation; Vomiting; Mood swings; Breast discharge; Migraine; Tension; Tenderness; Galactorrhoea; Ectropion of cervix; Vaginal infection; Endometrial cancer; Blood pressure increased; Dementia; Vulvovaginal candidiasis; Retinal vascular thrombosis; Acute coronary syndrome; Musculoskeletal discomfort; Ovarian cancer; Thrombophlebitis superficial; Vulvovaginal mycotic infection; Abnormal withdrawal bleeding; Vaginal haemorrhage
